10-digit PSGC,Name,Correspondence Code,Geographic Level,Population,Region_Code,Province_Code,CityMunicipality_Code,Barangay_Code,PSGC_Code,Char Length,Full_Province_Code,Full_CityMunicipality_Code,Geographic_Level
907220032,Pula Bato,97220032,Bgy,573,09,722,20,032,0972220032,10,9722,972220,5
907220033,Pulang Lupa,97220033,Bgy,336,09,722,20,033,0972220033,10,9722,972220,5
907220035,San Roque ,97220035,Bgy,1076,09,722,20,035,0972220035,10,9722,972220,5
907220036,Sipakit,97220036,Bgy,536,09,722,20,036,0972220036,10,9722,972220,5
907220037,Sipawa,97220037,Bgy,622,09,722,20,037,0972220037,10,9722,972220,5
907220038,Sirawai Proper ,97220038,Bgy,1939,09,722,20,038,0972220038,10,9722,972220,5
907220039,Talabiga,97220039,Bgy,428,09,722,20,039,0972220039,10,9722,972220,5
907220040,Tapanayan,97220040,Bgy,441,09,722,20,040,0972220040,10,9722,972220,5
907221000,Tampilisan,97221000,Mun,24680,09,722,21,000,0972221000,10,9722,972221,4
907221001,Cabong,97221001,Bgy,539,09,722,21,001,0972221001,10,9722,972221,5
907221002,Galingon,97221002,Bgy,1637,09,722,21,002,0972221002,10,9722,972221,5
907221003,Lawaan,97221003,Bgy,1199,09,722,21,003,0972221003,10,9722,972221,5
907221004,Molos,97221004,Bgy,1350,09,722,21,004,0972221004,10,9722,972221,5
907221005,New Dapitan,97221005,Bgy,1537,09,722,21,005,0972221005,10,9722,972221,5
907221006,Situbo,97221006,Bgy,1616,09,722,21,006,0972221006,10,9722,972221,5
907221007,Poblacion,97221007,Bgy,4835,09,722,21,007,0972221007,10,9722,972221,5
907221008,Balacbaan,97221008,Bgy,791,09,722,21,008,0972221008,10,9722,972221,5
907221009,Banbanan,97221009,Bgy,769,09,722,21,009,0972221009,10,9722,972221,5
907221010,Barili,97221010,Bgy,874,09,722,21,010,0972221010,10,9722,972221,5
907221011,Camul,97221011,Bgy,1630,09,722,21,011,0972221011,10,9722,972221,5
907221012,Farmington,97221012,Bgy,1246,09,722,21,012,0972221012,10,9722,972221,5
907221013,Lumbayao,97221013,Bgy,1236,09,722,21,013,0972221013,10,9722,972221,5
907221014,Malila-t,97221014,Bgy,661,09,722,21,014,0972221014,10,9722,972221,5
907221015,Sandayong,97221015,Bgy,634,09,722,21,015,0972221015,10,9722,972221,5
907221016,Santo Ni�o,97221016,Bgy,1256,09,722,21,016,0972221016,10,9722,972221,5
907221017,Tilubog,97221017,Bgy,444,09,722,21,017,0972221017,10,9722,972221,5
907221018,Tininggaan,97221018,Bgy,483,09,722,21,018,0972221018,10,9722,972221,5
907221019,Tubod,97221019,Bgy,683,09,722,21,019,0972221019,10,9722,972221,5
907221020,Znac,97221020,Bgy,1260,09,722,21,020,0972221020,10,9722,972221,5
907222000,Jose Dalman,97222000,Mun,28881,09,722,22,000,0972222000,10,9722,972222,4
907222001,Dinasan,97222001,Bgy,1970,09,722,22,001,0972222001,10,9722,972222,5
907222002,Madalag,97222002,Bgy,2241,09,722,22,002,0972222002,10,9722,972222,5
907222003,Manawan,97222003,Bgy,1151,09,722,22,003,0972222003,10,9722,972222,5
907222004,Poblacion,97222004,Bgy,5046,09,722,22,004,0972222004,10,9722,972222,5
907222005,Siparok,97222005,Bgy,2902,09,722,22,005,0972222005,10,9722,972222,5
907222006,Tabon,97222006,Bgy,2890,09,722,22,006,0972222006,10,9722,972222,5
907222007,Tamil,97222007,Bgy,2429,09,722,22,007,0972222007,10,9722,972222,5
907222008,Balatakan,97222008,Bgy,1303,09,722,22,008,0972222008,10,9722,972222,5
907222009,Bitoon,97222009,Bgy,754,09,722,22,009,0972222009,10,9722,972222,5
907222010,Ilihan,97222010,Bgy,788,09,722,22,010,0972222010,10,9722,972222,5
907222011,Labakid,97222011,Bgy,1178,09,722,22,011,0972222011,10,9722,972222,5
907222012,Lipay,97222012,Bgy,998,09,722,22,012,0972222012,10,9722,972222,5
907222013,Litalip,97222013,Bgy,926,09,722,22,013,0972222013,10,9722,972222,5
907222014,Lopero,97222014,Bgy,479,09,722,22,014,0972222014,10,9722,972222,5
907222015,Lumanping,97222015,Bgy,1057,09,722,22,015,0972222015,10,9722,972222,5
907222016,Marupay,97222016,Bgy,641,09,722,22,016,0972222016,10,9722,972222,5
907222017,Sigamok,97222017,Bgy,973,09,722,22,017,0972222017,10,9722,972222,5
907222018,Tamarok,97222018,Bgy,1155,09,722,22,018,0972222018,10,9722,972222,5
907223000,Gutalac,97223000,Mun,36090,09,722,23,000,0972223000,10,9722,972223,4
907223001,Banganon,97223001,Bgy,905,09,722,23,001,0972223001,10,9722,972223,5
907223002,Cocob,97223002,Bgy,1159,09,722,23,002,0972223002,10,9722,972223,5
907223003,Poblacion,97223003,Bgy,1667,09,722,23,003,0972223003,10,9722,972223,5
907223004,La Libertad,97223004,Bgy,1382,09,722,23,004,0972223004,10,9722,972223,5
907223005,Lux,97223005,Bgy,1206,09,722,23,005,0972223005,10,9722,972223,5
907223006,Panganuran,97223006,Bgy,1566,09,722,23,006,0972223006,10,9722,972223,5
907223007,Pitawe,97223007,Bgy,1384,09,722,23,007,0972223007,10,9722,972223,5
907223008,Canupong,97223008,Bgy,869,09,722,23,008,0972223008,10,9722,972223,5
907223009,Mamawan,97223009,Bgy,1280,09,722,23,009,0972223009,10,9722,972223,5
907223010,Sibalic,97223010,Bgy,754,09,722,23,010,0972223010,10,9722,972223,5
907223011,Tipan,97223011,Bgy,1768,09,722,23,011,0972223011,10,9722,972223,5
907223012,Bacong,97223012,Bgy,446,09,722,23,012,0972223012,10,9722,972223,5
907223013,Bagong Silang,97223013,Bgy,827,09,722,23,013,0972223013,10,9722,972223,5
907223014,Bayanihan,97223014,Bgy,530,09,722,23,014,0972223014,10,9722,972223,5
907223015,Buenavista,97223015,Bgy,852,09,722,23,015,0972223015,10,9722,972223,5
907223016,Datagan,97223016,Bgy,814,09,722,23,016,0972223016,10,9722,972223,5
907223017,Imelda,97223017,Bgy,1511,09,722,23,017,0972223017,10,9722,972223,5
907223018,Loay,97223018,Bgy,1985,09,722,23,018,0972223018,10,9722,972223,5
907223019,Malian,97223019,Bgy,417,09,722,23,019,0972223019,10,9722,972223,5
907223020,Map,97223020,Bgy,842,09,722,23,020,0972223020,10,9722,972223,5
907223021,Matunoy,97223021,Bgy,582,09,722,23,021,0972223021,10,9722,972223,5
907223022,New Dapitan,97223022,Bgy,533,09,722,23,022,0972223022,10,9722,972223,5
907223023,Pitogo,97223023,Bgy,713,09,722,23,023,0972223023,10,9722,972223,5
907223024,Salvador,97223024,Bgy,2118,09,722,23,024,0972223024,10,9722,972223,5
907223025,San Isidro,97223025,Bgy,1590,09,722,23,025,0972223025,10,9722,972223,5
907223026,San Juan,97223026,Bgy,1489,09,722,23,026,0972223026,10,9722,972223,5
907223027,San Roque,97223027,Bgy,695,09,722,23,027,0972223027,10,9722,972223,5
907223028,San Vicente,97223028,Bgy,1247,09,722,23,028,0972223028,10,9722,972223,5
907223029,Santo Ni�o,97223029,Bgy,691,09,722,23,029,0972223029,10,9722,972223,5
907223030,Sas,97223030,Bgy,1065,09,722,23,030,0972223030,10,9722,972223,5
907223031,Upper Gutalac,97223031,Bgy,1677,09,722,23,031,0972223031,10,9722,972223,5
907223032,Immaculada Concepcion,97223032,Bgy,563,09,722,23,032,0972223032,10,9722,972223,5
907223033,Lower Lux,97223033,Bgy,963,09,722,23,033,0972223033,10,9722,972223,5
907224000,Baliguian,97224000,Mun,23771,09,722,24,000,0972224000,10,9722,972224,4
907224001,Alegria,97224001,Bgy,1528,09,722,24,001,0972224001,10,9722,972224,5
907224002,Diangas,97224002,Bgy,493,09,722,24,002,0972224002,10,9722,972224,5
907224003,Diculom,97224003,Bgy,1069,09,722,24,003,0972224003,10,9722,972224,5
907224004,Guimotan,97224004,Bgy,475,09,722,24,004,0972224004,10,9722,972224,5
907224005,Kauswagan,97224005,Bgy,1718,09,722,24,005,0972224005,10,9722,972224,5
907224006,Kilalaban,97224006,Bgy,1949,09,722,24,006,0972224006,10,9722,972224,5
907224007,Linay,97224007,Bgy,2203,09,722,24,007,0972224007,10,9722,972224,5
907224008,Lumay,97224008,Bgy,986,09,722,24,008,0972224008,10,9722,972224,5
907224009,Malinao,97224009,Bgy,1730,09,722,24,009,0972224009,10,9722,972224,5
907224010,Mamad,97224010,Bgy,2279,09,722,24,010,0972224010,10,9722,972224,5
907224011,Mamawan,97224011,Bgy,923,09,722,24,011,0972224011,10,9722,972224,5
907224012,Milidan,97224012,Bgy,1677,09,722,24,012,0972224012,10,9722,972224,5
907224013,Nonoyan,97224013,Bgy,1945,09,722,24,013,0972224013,10,9722,972224,5
907224014,Poblacion,97224014,Bgy,2347,09,722,24,014,0972224014,10,9722,972224,5
907224015,San Jose,97224015,Bgy,1011,09,722,24,015,0972224015,10,9722,972224,5
907224016,Tamao,97224016,Bgy,992,09,722,24,016,0972224016,10,9722,972224,5
907224017,Tan-awan,97224017,Bgy,446,09,722,24,017,0972224017,10,9722,972224,5
907225000,Godod,97225000,Mun,17510,09,722,25,000,0972225000,10,9722,972225,4
907225001,Baluno,97225001,Bgy,586,09,722,25,001,0972225001,10,9722,972225,5
907225002,Banuangan,97225002,Bgy,1046,09,722,25,002,0972225002,10,9722,972225,5
907225003,Bunawan,97225003,Bgy,1710,09,722,25,003,0972225003,10,9722,972225,5
907225004,Dilucot,97225004,Bgy,427,09,722,25,004,0972225004,10,9722,972225,5
907225005,Dipopor,97225005,Bgy,1158,09,722,25,005,0972225005,10,9722,972225,5
907225006,Guisapong,97225006,Bgy,602,09,722,25,006,0972225006,10,9722,972225,5
907225007,Limbonga,97225007,Bgy,839,09,722,25,007,0972225007,10,9722,972225,5
907225008,Lomogom,97225008,Bgy,537,09,722,25,008,0972225008,10,9722,972225,5
907225009,Mauswagon,97225009,Bgy,1067,09,722,25,009,0972225009,10,9722,972225,5
907225010,Miampic,97225010,Bgy,984,09,722,25,010,0972225010,10,9722,972225,5
907225011,Poblacion,97225011,Bgy,2222,09,722,25,011,0972225011,10,9722,972225,5
907225012,Raba,97225012,Bgy,1761,09,722,25,012,0972225012,10,9722,972225,5
907225013,Rambon,97225013,Bgy,839,09,722,25,013,0972225013,10,9722,972225,5
907225014,San Pedro,97225014,Bgy,875,09,722,25,014,0972225014,10,9722,972225,5
907225015,Sarawagan,97225015,Bgy,681,09,722,25,015,0972225015,10,9722,972225,5
907225016,Sianan,97225016,Bgy,752,09,722,25,016,0972225016,10,9722,972225,5
907225017,Sioran,97225017,Bgy,1424,09,722,25,017,0972225017,10,9722,972225,5
907226000,Leon T. Postigo,97226000,Mun,27639,09,722,26,000,0972226000,10,9722,972226,4
907226001,Bacungan ,97226001,Bgy,4894,09,722,26,001,0972226001,10,9722,972226,5
907226002,Bogabongan,97226002,Bgy,2247,09,722,26,002,0972226002,10,9722,972226,5
907226003,Delusom,97226003,Bgy,1601,09,722,26,003,0972226003,10,9722,972226,5
907226004,Mangop,97226004,Bgy,953,09,722,26,004,0972226004,10,9722,972226,5
907226005,Manil,97226005,Bgy,1971,09,722,26,005,0972226005,10,9722,972226,5
907226006,Mawal,97226006,Bgy,572,09,722,26,006,0972226006,10,9722,972226,5
907226007,Midatag,97226007,Bgy,663,09,722,26,007,0972226007,10,9722,972226,5
907226008,Nasibac,97226008,Bgy,1604,09,722,26,008,0972226008,10,9722,972226,5
907226009,Rizon,97226009,Bgy,2354,09,722,26,009,0972226009,10,9722,972226,5
907226010,Sipacong,97226010,Bgy,886,09,722,26,010,0972226010,10,9722,972226,5
907226011,Santa Maria,97226011,Bgy,1320,09,722,26,011,0972226011,10,9722,972226,5
907226012,Talinga,97226012,Bgy,2607,09,722,26,012,0972226012,10,9722,972226,5
907226013,Tinaplan,97226013,Bgy,755,09,722,26,013,0972226013,10,9722,972226,5
907226014,Tiniguiban,97226014,Bgy,1117,09,722,26,014,0972226014,10,9722,972226,5
907226015,Tinuyop,97226015,Bgy,1184,09,722,26,015,0972226015,10,9722,972226,5
907226016,Tiogan,97226016,Bgy,992,09,722,26,016,0972226016,10,9722,972226,5
907226017,Titik,97226017,Bgy,1216,09,722,26,017,0972226017,10,9722,972226,5
907226018,Morob,97226018,Bgy,703,09,722,26,018,0972226018,10,9722,972226,5
907227000,Kalawit,97227000,Mun,23812,09,722,27,000,0972227000,10,9722,972227,4
907227001,Batayan,97227001,Bgy,2422,09,722,27,001,0972227001,10,9722,972227,5
907227002,Botong,97227002,Bgy,1260,09,722,27,002,0972227002,10,9722,972227,5
907227003,Concepcion,97227003,Bgy,762,09,722,27,003,0972227003,10,9722,972227,5
907227004,Daniel Maing,97227004,Bgy,2565,09,722,27,004,0972227004,10,9722,972227,5
907227005,Fatima,97227005,Bgy,1139,09,722,27,005,0972227005,10,9722,972227,5
907227006,Gatas,97227006,Bgy,1952,09,722,27,006,0972227006,10,9722,972227,5
907227007,Kalawit ,97227007,Bgy,5091,09,722,27,007,0972227007,10,9722,972227,5
907227008,Marcelo,97227008,Bgy,946,09,722,27,008,0972227008,10,9722,972227,5
907227009,New Calamba,97227009,Bgy,1235,09,722,27,009,0972227009,10,9722,972227,5
907227010,Palalian,97227010,Bgy,1269,09,722,27,010,0972227010,10,9722,972227,5
907227011,Paraiso,97227011,Bgy,914,09,722,27,011,0972227011,10,9722,972227,5
907227012,Pianon,97227012,Bgy,1883,09,722,27,012,0972227012,10,9722,972227,5
907227013,San Jose,97227013,Bgy,1499,09,722,27,013,0972227013,10,9722,972227,5
907227014,Tugop*,97227014,Bgy,875,09,722,27,014,0972227014,10,9722,972227,5
907300000,Zamboanga del Sur,97300000,Prov,1050668,09,730,00,000,0973000000,10,9730,973000,2
907302000,Aurora,97302000,Mun,52995,09,730,02,000,0973002000,10,9730,973002,4
907302001,Acad,97302001,Bgy,1181,09,730,02,001,0973002001,10,9730,973002,5
907302002,Alang-alang,97302002,Bgy,775,09,730,02,002,0973002002,10,9730,973002,5
907302003,Alegria,97302003,Bgy,403,09,730,02,003,0973002003,10,9730,973002,5
907302004,Anonang,97302004,Bgy,1707,09,730,02,004,0973002004,10,9730,973002,5
907302005,Bagong Mandaue,97302005,Bgy,458,09,730,02,005,0973002005,10,9730,973002,5
907302007,Bagong Maslog,97302007,Bgy,735,09,730,02,007,0973002007,10,9730,973002,5
907302008,Bagong Oslob,97302008,Bgy,704,09,730,02,008,0973002008,10,9730,973002,5
907302009,Bagong Pitogo,97302009,Bgy,383,09,730,02,009,0973002009,10,9730,973002,5
907302010,Baki,97302010,Bgy,336,09,730,02,010,0973002010,10,9730,973002,5
907302011,Balas,97302011,Bgy,1790,09,730,02,011,0973002011,10,9730,973002,5
907302012,Balide,97302012,Bgy,1475,09,730,02,012,0973002012,10,9730,973002,5
907302013,Balintawak,97302013,Bgy,1533,09,730,02,013,0973002013,10,9730,973002,5
907302014,Bayabas,97302014,Bgy,1539,09,730,02,014,0973002014,10,9730,973002,5
907302015,Bemposa,97302015,Bgy,589,09,730,02,015,0973002015,10,9730,973002,5
907302016,Cabilinan,97302016,Bgy,1150,09,730,02,016,0973002016,10,9730,973002,5
907302017,Campo Uno,97302017,Bgy,1510,09,730,02,017,0973002017,10,9730,973002,5
907302018,Ceboneg,97302018,Bgy,396,09,730,02,018,0973002018,10,9730,973002,5
907302019,Commonwealth,97302019,Bgy,1036,09,730,02,019,0973002019,10,9730,973002,5
907302021,Gubaan,97302021,Bgy,1695,09,730,02,021,0973002021,10,9730,973002,5
907302022,Inasagan,97302022,Bgy,859,09,730,02,022,0973002022,10,9730,973002,5
907302023,Inroad,97302023,Bgy,468,09,730,02,023,0973002023,10,9730,973002,5
907302024,Kahayagan East,97302024,Bgy,1090,09,730,02,024,0973002024,10,9730,973002,5
907302025,Kahayagan West,97302025,Bgy,846,09,730,02,025,0973002025,10,9730,973002,5
907302027,Kauswagan,97302027,Bgy,747,09,730,02,027,0973002027,10,9730,973002,5
907302028,La Victoria,97302028,Bgy,986,09,730,02,028,0973002028,10,9730,973002,5
907302029,Lantungan,97302029,Bgy,1840,09,730,02,029,0973002029,10,9730,973002,5
907302031,Libertad,97302031,Bgy,2132,09,730,02,031,0973002031,10,9730,973002,5
907302032,Lintugop,97302032,Bgy,2664,09,730,02,032,0973002032,10,9730,973002,5
907302033,Lubid,97302033,Bgy,645,09,730,02,033,0973002033,10,9730,973002,5
907302034,Maguikay,97302034,Bgy,704,09,730,02,034,0973002034,10,9730,973002,5
907302035,Mahayahay,97302035,Bgy,978,09,730,02,035,0973002035,10,9730,973002,5
907302037,Monte Alegre,97302037,Bgy,1241,09,730,02,037,0973002037,10,9730,973002,5
907302038,Montela,97302038,Bgy,898,09,730,02,038,0973002038,10,9730,973002,5
907302040,Napo,97302040,Bgy,209,09,730,02,040,0973002040,10,9730,973002,5
907302041,Panaghiusa,97302041,Bgy,533,09,730,02,041,0973002041,10,9730,973002,5
907302042,Poblacion,97302042,Bgy,6901,09,730,02,042,0973002042,10,9730,973002,5
907302043,Resthouse,97302043,Bgy,583,09,730,02,043,0973002043,10,9730,973002,5
907302044,Romarate,97302044,Bgy,1741,09,730,02,044,0973002044,10,9730,973002,5
907302045,San Jose,97302045,Bgy,3168,09,730,02,045,0973002045,10,9730,973002,5
907302046,San Juan,97302046,Bgy,649,09,730,02,046,0973002046,10,9730,973002,5
907302047,Sapa Loboc,97302047,Bgy,1312,09,730,02,047,0973002047,10,9730,973002,5
907302048,Tagulalo,97302048,Bgy,870,09,730,02,048,0973002048,10,9730,973002,5
907302050,La Paz,97302050,Bgy,810,09,730,02,050,0973002050,10,9730,973002,5
907302052,Waterfall,97302052,Bgy,726,09,730,02,052,0973002052,10,9730,973002,5
907303000,Bayog,97303000,Mun,34519,09,730,03,000,0973003000,10,9730,973003,4
907303001,Baking,97303001,Bgy,355,09,730,03,001,0973003001,10,9730,973003,5
907303002,Balukbahan,97303002,Bgy,1542,09,730,03,002,0973003002,10,9730,973003,5
907303003,Balumbunan,97303003,Bgy,760,09,730,03,003,0973003003,10,9730,973003,5
907303004,Bantal,97303004,Bgy,678,09,730,03,004,0973003004,10,9730,973003,5
907303005,Bobuan,97303005,Bgy,1645,09,730,03,005,0973003005,10,9730,973003,5
907303006,Camp Blessing,97303006,Bgy,460,09,730,03,006,0973003006,10,9730,973003,5
907303007,Canoayan,97303007,Bgy,1640,09,730,03,007,0973003007,10,9730,973003,5
907303008,Conacon,97303008,Bgy,663,09,730,03,008,0973003008,10,9730,973003,5
907303009,Dagum,97303009,Bgy,371,09,730,03,009,0973003009,10,9730,973003,5
907303010,Damit,97303010,Bgy,2115,09,730,03,010,0973003010,10,9730,973003,5
907303011,Datagan,97303011,Bgy,935,09,730,03,011,0973003011,10,9730,973003,5
907303012,Depase,97303012,Bgy,2076,09,730,03,012,0973003012,10,9730,973003,5
907303013,Deporehan,97303013,Bgy,697,09,730,03,013,0973003013,10,9730,973003,5
907303014,Depore,97303014,Bgy,1816,09,730,03,014,0973003014,10,9730,973003,5
907303015,Dimalinao,97303015,Bgy,802,09,730,03,015,0973003015,10,9730,973003,5
907303016,Dipili,97303016,Bgy,957,09,730,03,016,0973003016,10,9730,973003,5
907303017,Kahayagan,97303017,Bgy,4143,09,730,03,017,0973003017,10,9730,973003,5
907303018,Kanipaan,97303018,Bgy,640,09,730,03,018,0973003018,10,9730,973003,5
907303019,Lamare,97303019,Bgy,1004,09,730,03,019,0973003019,10,9730,973003,5
907303020,Liba,97303020,Bgy,627,09,730,03,020,0973003020,10,9730,973003,5
907303021,Matin-ao,97303021,Bgy,854,09,730,03,021,0973003021,10,9730,973003,5
907303022,Matun-og,97303022,Bgy,470,09,730,03,022,0973003022,10,9730,973003,5
907303023,Poblacion,97303023,Bgy,4783,09,730,03,023,0973003023,10,9730,973003,5
907303024,Pulang Bato,97303024,Bgy,919,09,730,03,024,0973003024,10,9730,973003,5
907303025,Salawagan,97303025,Bgy,1208,09,730,03,025,0973003025,10,9730,973003,5
907303026,Sigacad,97303026,Bgy,1186,09,730,03,026,0973003026,10,9730,973003,5
907303027,Supon,97303027,Bgy,566,09,730,03,027,0973003027,10,9730,973003,5
907303028,San Isidro,97303028,Bgy,607,09,730,03,028,0973003028,10,9730,973003,5
907305000,Dimataling,97305000,Mun,31340,09,730,05,000,0973005000,10,9730,973005,4
907305001,Bacayawan,97305001,Bgy,1541,09,730,05,001,0973005001,10,9730,973005,5
907305002,Baha,97305002,Bgy,441,09,730,05,002,0973005002,10,9730,973005,5
907305005,Baluno,97305005,Bgy,633,09,730,05,005,0973005005,10,9730,973005,5
907305006,Binuay,97305006,Bgy,2037,09,730,05,006,0973005006,10,9730,973005,5
907305007,Buburay,97305007,Bgy,1618,09,730,05,007,0973005007,10,9730,973005,5
907305009,Grap,97305009,Bgy,935,09,730,05,009,0973005009,10,9730,973005,5
907305010,Kagawasan,97305010,Bgy,3017,09,730,05,010,0973005010,10,9730,973005,5
907305012,Lalab,97305012,Bgy,569,09,730,05,012,0973005012,10,9730,973005,5
907305014,Libertad,97305014,Bgy,1186,09,730,05,014,0973005014,10,9730,973005,5
907305017,Mahayag,97305017,Bgy,1056,09,730,05,017,0973005017,10,9730,973005,5
907305021,Poblacion,97305021,Bgy,4686,09,730,05,021,0973005021,10,9730,973005,5
907305023,Saloagan,97305023,Bgy,2294,09,730,05,023,0973005023,10,9730,973005,5
907305024,Sugbay Uno,97305024,Bgy,1130,09,730,05,024,0973005024,10,9730,973005,5
907305026,Sumpot,97305026,Bgy,1806,09,730,05,026,0973005026,10,9730,973005,5
907305027,Tiniguangan,97305027,Bgy,1426,09,730,05,027,0973005027,10,9730,973005,5
907305030,Tinggabulong,97305030,Bgy,1595,09,730,05,030,0973005030,10,9730,973005,5
907305031,Tipangi,97305031,Bgy,789,09,730,05,031,0973005031,10,9730,973005,5
907305032,Balanagan,97305032,Bgy,1211,09,730,05,032,0973005032,10,9730,973005,5
907305033,Josefina,97305033,Bgy,577,09,730,05,033,0973005033,10,9730,973005,5
907305034,Magahis,97305034,Bgy,408,09,730,05,034,0973005034,10,9730,973005,5
907305035,Mercedes,97305035,Bgy,432,09,730,05,035,0973005035,10,9730,973005,5
907305036,San Roque,97305036,Bgy,543,09,730,05,036,0973005036,10,9730,973005,5
907305037,Sumbato,97305037,Bgy,985,09,730,05,037,0973005037,10,9730,973005,5
907305038,Upper Ludiong,97305038,Bgy,425,09,730,05,038,0973005038,10,9730,973005,5
907306000,Dinas,97306000,Mun,36291,09,730,06,000,0973006000,10,9730,973006,4
907306001,Bacawan,97306001,Bgy,665,09,730,06,001,0973006001,10,9730,973006,5
907306002,Benuatan,97306002,Bgy,2595,09,730,06,002,0973006002,10,9730,973006,5
907306003,Beray,97306003,Bgy,650,09,730,06,003,0973006003,10,9730,973006,5
907306004,Dongos,97306004,Bgy,1010,09,730,06,004,0973006004,10,9730,973006,5
907306005,Guinicolalay,97306005,Bgy,1650,09,730,06,005,0973006005,10,9730,973006,5
907306006,Kinacap,97306006,Bgy,901,09,730,06,006,0973006006,10,9730,973006,5
907306007,Legarda 2,97306007,Bgy,1790,09,730,06,007,0973006007,10,9730,973006,5
907306008,Legarda 3,97306008,Bgy,1090,09,730,06,008,0973006008,10,9730,973006,5
907306009,Legarda 1,97306009,Bgy,1886,09,730,06,009,0973006009,10,9730,973006,5
907306012,Lucoban,97306012,Bgy,979,09,730,06,012,0973006012,10,9730,973006,5
907306013,Lower Dimaya,97306013,Bgy,1041,09,730,06,013,0973006013,10,9730,973006,5
907306014,Ludiong,97306014,Bgy,647,09,730,06,014,0973006014,10,9730,973006,5
907306015,East Migpulao,97306015,Bgy,1898,09,730,06,015,0973006015,10,9730,973006,5
907306016,West Migpulao,97306016,Bgy,868,09,730,06,016,0973006016,10,9730,973006,5
907306017,Nangka,97306017,Bgy,698,09,730,06,017,0973006017,10,9730,973006,5
907306018,Ignacio Garrata,97306018,Bgy,1350,09,730,06,018,0973006018,10,9730,973006,5
907306019,Old Mirapao,97306019,Bgy,1343,09,730,06,019,0973006019,10,9730,973006,5
907306020,Poblacion,97306020,Bgy,2150,09,730,06,020,0973006020,10,9730,973006,5
907306021,Proper Dimaya,97306021,Bgy,1469,09,730,06,021,0973006021,10,9730,973006,5
907306022,Sagacad,97306022,Bgy,1821,09,730,06,022,0973006022,10,9730,973006,5
907306023,Sambulawan,97306023,Bgy,1190,09,730,06,023,0973006023,10,9730,973006,5
907306024,San Isidro,97306024,Bgy,676,09,730,06,024,0973006024,10,9730,973006,5
907306026,Sumpotan,97306026,Bgy,1680,09,730,06,026,0973006026,10,9730,973006,5
907306027,Songayan,97306027,Bgy,715,09,730,06,027,0973006027,10,9730,973006,5
907306028,Tarakan,97306028,Bgy,1278,09,730,06,028,0973006028,10,9730,973006,5
907306029,Upper Dimaya,97306029,Bgy,440,09,730,06,029,0973006029,10,9730,973006,5
907306030,Upper Sibul,97306030,Bgy,830,09,730,06,030,0973006030,10,9730,973006,5
907306031,Pisa-an,97306031,Bgy,618,09,730,06,031,0973006031,10,9730,973006,5
907306032,Don Jose,97306032,Bgy,1210,09,730,06,032,0973006032,10,9730,973006,5
907306034,Nian,97306034,Bgy,1153,09,730,06,034,0973006034,10,9730,973006,5
907307000,Dumalinao,97307000,Mun,32928,09,730,07,000,0973007000,10,9730,973007,4
907307001,Bag-ong Misamis,97307001,Bgy,239,09,730,07,001,0973007001,10,9730,973007,5
907307002,Baga,97307002,Bgy,815,09,730,07,002,0973007002,10,9730,973007,5
907307003,Bag-ong Silao,97307003,Bgy,713,09,730,07,003,0973007003,10,9730,973007,5
907307005,Baloboan,97307005,Bgy,715,09,730,07,005,0973007005,10,9730,973007,5
907307007,Banta-ao,97307007,Bgy,371,09,730,07,007,0973007007,10,9730,973007,5
907307009,Bibilik,97307009,Bgy,1184,09,730,07,009,0973007009,10,9730,973007,5
907307011,Calingayan,97307011,Bgy,668,09,730,07,011,0973007011,10,9730,973007,5
907307013,Camalig,97307013,Bgy,700,09,730,07,013,0973007013,10,9730,973007,5
907307014,Camanga,97307014,Bgy,1823,09,730,07,014,0973007014,10,9730,973007,5
907307016,Cuatro-cuatro,97307016,Bgy,522,09,730,07,016,0973007016,10,9730,973007,5
907307026,Locuban,97307026,Bgy,1063,09,730,07,026,0973007026,10,9730,973007,5
907307029,Malasik,97307029,Bgy,574,09,730,07,029,0973007029,10,9730,973007,5
907307030,Mama,97307030,Bgy,1024,09,730,07,030,0973007030,10,9730,973007,5
907307032,Matab-ang,97307032,Bgy,553,09,730,07,032,0973007032,10,9730,973007,5
907307034,Mecolong,97307034,Bgy,1281,09,730,07,034,0973007034,10,9730,973007,5
907307035,Metokong,97307035,Bgy,542,09,730,07,035,0973007035,10,9730,973007,5
907307036,Motosawa,97307036,Bgy,787,09,730,07,036,0973007036,10,9730,973007,5
907307040,Pag-asa ,97307040,Bgy,933,09,730,07,040,0973007040,10,9730,973007,5
907307041,Paglaum ,97307041,Bgy,2509,09,730,07,041,0973007041,10,9730,973007,5
907307043,Pantad,97307043,Bgy,1108,09,730,07,043,0973007043,10,9730,973007,5
907307044,Piniglibano,97307044,Bgy,725,09,730,07,044,0973007044,10,9730,973007,5
907307045,Rebokon,97307045,Bgy,3435,09,730,07,045,0973007045,10,9730,973007,5
907307046,San Agustin,97307046,Bgy,844,09,730,07,046,0973007046,10,9730,973007,5
907307047,Sibucao,97307047,Bgy,1660,09,730,07,047,0973007047,10,9730,973007,5
907307049,Sumadat,97307049,Bgy,3032,09,730,07,049,0973007049,10,9730,973007,5
907307050,Tikwas,97307050,Bgy,1740,09,730,07,050,0973007050,10,9730,973007,5
907307053,Tina,97307053,Bgy,1066,09,730,07,053,0973007053,10,9730,973007,5
907307054,Tubo-Pait,97307054,Bgy,512,09,730,07,054,0973007054,10,9730,973007,5
